EdgeNum	OrgID	targetID	Obs_In	slope	r_sq	adj_r_sq	p_val	fdr_p_value	sumtomax	stm_rsqadj	Sub_Support
2145	"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;Other"	BV5taxa_BV5taxa	0.799899993	0.354694519	0.344917163	8.45E-08	4.27E-05	11.37619048	3.923843344	"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__"
2146	"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__"	"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;Other"	BV5taxa_BV5taxa	0.525214559	0.257355964	0.246103782	1.01E-05	0.005098882	12.63333333	3.109111107	"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__"
2147	"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Kaistobacter"	BV5taxa_BV5taxa	0.407922357	0.367310682	0.357724481	4.33E-08	2.19E-05	12.43100775	4.446875792	"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__"
2148	"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__"	"k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__;g__"	BV5taxa_BV5taxa	0.529096204	0.376508111	0.367061264	2.64E-08	1.33E-05	11.20952381	4.114581976	"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__"
2149	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;Other;Other"	"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__"	BV5taxa_BV5taxa	0.57546552	0.342011537	0.332042015	1.63E-07	8.25E-05	16.81944444	5.58476223	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;Other;Other"
2150	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__"	"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__"	BV5taxa_BV5taxa	0.769166148	0.389093028	0.379836862	1.33E-08	6.71E-06	13.39166667	5.086648637	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__"
2151	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__"	"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__"	BV5taxa_BV5taxa	0.701241191	0.301128521	0.290539559	1.27E-06	0.000639425	11.87938596	3.451431559	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__"
2152	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Incertae sedis;g__Dioszegia"	BV5taxa_Ftradtaxa	0.455117459	0.222502979	0.210722722	4.90E-05	0.024726099	27.60936876	5.817921325	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2153	"k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Chryseobacterium"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	BV5taxa_BV5taxa	-0.637362921	-0.187599839	-0.175290746	0.000224909	0.113579271	20.16222333	3.534251161	"k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Chryseobacterium"
2154	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium"	BV5taxa_Ftradtaxa	-0.478627217	-0.181990015	-0.169595925	0.000286027	0.144443513	20.48540445	3.474241107	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2155	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium"	BV3taxa_Ftradtaxa	-0.191834506	-0.305062369	-0.291950339	1.23E-05	0.004669711	16.60241008	4.847079247	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2156	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax"	BV5taxa_BV5taxa	0.435551744	0.344600525	0.33467023	1.43E-07	7.22E-05	20.18394363	6.754965064	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2157	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Protomycetaceae;g__Protomyces"	BV5taxa_Ftradtaxa	0.284744871	0.202164327	0.190075907	0.000119796	0.060496757	21.98575756	4.178962815	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2158	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Polaromonas"	BV3taxa_BV5taxa	0.233581405	0.200547142	0.185463125	0.000607265	0.230153574	23.0998988	4.284179426	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2159	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;Other;Other"	BV5taxa_BV5taxa	0.802593606	0.391333848	0.382111634	1.17E-08	5.92E-06	26.86503408	10.26544206	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2160	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Limnobacter"	BV5taxa_BV5taxa	-0.460496626	-0.290297911	-0.279544849	2.14E-06	0.001080091	18.09603664	5.058653829	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2161	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Asticcacaulis"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	BV5taxa_BV5taxa	-0.387712652	-0.24055168	-0.229044887	2.18E-05	0.010999443	18.1338636	4.153468737	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Asticcacaulis"
2162	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Incertae sedis;g__Rhodotorula"	BV3taxa_Ftradtaxa	0.239653794	0.292291742	0.278938756	2.03E-05	0.007712583	21.70521272	6.054425037	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2163	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;Other"	BV5taxa_BV5taxa	0.424551515	0.173492636	0.160969797	0.000410745	0.207426283	18.85795347	3.03556094	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2164	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;Other"	BV3taxa_BV5taxa	0.214431264	0.172384193	0.1567688	0.001621418	0.614517426	20.51823213	3.216618639	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2165	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas"	BV5taxa_BV5taxa	-0.541133437	-0.177666638	-0.165207041	0.000343965	0.173702205	18.95976343	3.132286416	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2166	"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Alicyclobacillus"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	BV5taxa_BV5taxa	0.412199414	0.196115621	0.183935555	0.000155779	0.07866831	21.96556494	4.040248376	"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Alicyclobacillus"
2167	"k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	BV3taxa_BV5taxa	0.85527493	0.485762758	0.476060169	3.41E-09	1.29E-06	23.97550947	11.41378509	"k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter"
2168	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;Other"	BV3taxa_BV5taxa	0.341262481	0.135056213	0.118736519	0.005777294	1	26.22196776	3.113505183	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2169	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;Other"	BV3taxa_BV5taxa	0.381754303	0.368627964	0.356715284	8.90E-07	0.000337306	26.98419258	9.625673924	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2170	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;Other;Other;Other"	BV5taxa_Ftradtaxa	0.267181326	0.254701033	0.243408624	1.14E-05	0.005763069	18.86393552	4.591644593	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2171	"k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	BV5taxa_BV5taxa	-0.666559743	-0.257667005	-0.246419536	9.95E-06	0.005026133	18.08855703	4.457373824	"k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter"
2172	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Frondihabitans"	BV3taxa_BV5taxa	0.304170515	0.281046988	0.267481837	3.14E-05	0.01191913	21.45449339	5.738687306	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2173	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__"	BV3taxa_BV5taxa	0.224116881	0.214270599	0.199445516	0.000372965	0.141353629	19.39250749	3.867748671	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2174	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Bacteria;Other;Other;Other;Other;Other"	BV3taxa_BV5taxa	0.592468234	0.166572508	0.150847461	0.001980236	0.750509374	26.71248032	4.029509834	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2175	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Bacteria;p__Proteobacteria;Other;Other;Other;Other"	BV5taxa_BV5taxa	0.549471705	0.290319926	0.279567198	2.14E-06	0.001078949	22.1415448	6.19004964	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2176	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;Other"	BV5taxa_BV5taxa	0.498455195	0.421522308	0.412757495	2.11E-09	1.07E-06	22.59832519	9.327628093	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2177	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Bacteria;p__Cyanobacteria;Other;Other;Other;Other"	BV5taxa_BV5taxa	0.304451532	0.262561804	0.251388498	7.93E-06	0.004006111	20.94858275	5.266232747	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2178	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Incertae sedis;g__Microdochium"	BV5taxa_Ftradtaxa	-0.495340408	-0.227770825	-0.216070383	3.87E-05	0.019551625	18.38014129	3.97140417	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2179	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Mycetocola"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	BV3taxa_BV5taxa	-0.644265144	-0.312296723	-0.29932119	9.24E-06	0.003501646	15.06846201	4.510309976	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Mycetocola"
2180	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium"	BV3taxa_BV5taxa	0.348971949	0.186145862	0.170790123	0.001006322	0.381396037	23.64561308	4.038437172	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2181	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	BV5taxa_BV5taxa	0.611358819	0.211117467	0.199164701	8.10E-05	0.040893834	19.56802128	3.897259117	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__"
2182	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;Other"	BV5taxa_BV5taxa	0.589061508	0.158855775	0.146111166	0.000761598	0.384606833	21.87429334	3.196078498	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2183	"k__Bacteria;p__Actinobacteria;Other;Other;Other;Other"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	BV5taxa_BV5taxa	0.376440066	0.171778592	0.159229783	0.000441711	0.223064013	21.67111056	3.450686229	"k__Bacteria;p__Actinobacteria;Other;Other;Other;Other"
2184	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma"	BV5taxa_Ftradtaxa	-0.52970046	-0.225431347	-0.213695458	4.30E-05	0.02170398	17.67207112	3.77644134	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2185	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Neonectria"	BV5taxa_Ftradtaxa	-0.753120526	-0.276494624	-0.265532421	4.13E-06	0.002085291	18.91522901	5.02260656	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2186	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Incertae sedis;g__Monographella"	BV5taxa_Ftradtaxa	-0.71278895	-0.177762272	-0.165304125	0.000342567	0.172996198	19.9298489	3.294486235	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2187	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	BV5taxa_BV5taxa	-0.442566354	-0.216795996	-0.204929268	6.31E-05	0.031841832	19.70262421	4.037644366	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter"
2188	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Nocardioides"	BV3taxa_BV5taxa	0.252447704	0.276111689	0.262453419	3.80E-05	0.014401552	21.84367742	5.732947824	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2189	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;g__"	BV5taxa_BV5taxa	-0.562930404	-0.17290402	-0.160372263	0.000421131	0.212671238	18.89016636	3.029458731	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2190	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Curtobacterium"	BV5taxa_BV5taxa	-0.352231723	-0.177142421	-0.164674882	0.000351728	0.177622578	19.55832112	3.22076422	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2191	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Mesorhizobium"	BV5taxa_BV5taxa	-0.454962662	-0.161802442	-0.149102479	0.00067296	0.33984505	20.96457112	3.125869525	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2192	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;Other"	BV5taxa_BV5taxa	-0.396013207	-0.187542371	-0.175232407	0.000225465	0.113860009	18.06873778	3.166228416	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2193	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__"	BV3taxa_BV5taxa	0.250087764	0.194568598	0.179371779	0.000749512	0.284064976	22.17593653	3.977737195	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2194	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter"	BV3taxa_BV5taxa	0.355416666	0.282881617	0.269351082	2.93E-05	0.011106494	22.6198988	6.092694214	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2195	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Udeniomyces"	BV5taxa_Ftradtaxa	0.307960959	0.138184812	0.125127006	0.001801048	0.909529354	27.317196	3.418118951	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2196	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;Other;Other"	BV3taxa_BV5taxa	0.191444617	0.170490932	0.154839818	0.001730694	0.655932857	20.14107527	3.118640424	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2197	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;Other"	BV5taxa_Ftradtaxa	-0.369026568	-0.222299224	-0.210515879	4.94E-05	0.024951031	19.05385683	4.011139417	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2198	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium"	BV5taxa_Ftradtaxa	-0.700189164	-0.223765922	-0.212004799	4.63E-05	0.023375428	18.05207112	3.827125714	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"
2199	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other;Other"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;Other"	BV5taxa_BV5taxa	0.614343801	0.249625134	0.238255818	1.44E-05	0.007275698	17.60381238	4.194210722	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other;Other"
